N,text,created_at,likes_count,username,user_loc
97,Manchin Caves &amp; Reveals Possible Support For Biden's BBB Bill https://t.co/iMWvvpyZLE,1478069201231400968,2022-01-03 18:22:13+00:00,0,DoronRecruiter,"New Jersey, USA"
98,I honour and respect the work done by Archbishop Desmond Tutu in fighting for peace and reconciliation in our country but renaming Cape Town Airport after him just isn’t it. The airport is fine just leave it as it is.,1478069186853326848,2022-01-03 18:22:10+00:00,0,King_Figgie,"Pretoria, South Africa 🇿🇦"
99,"@EnglishSimmer MCC, TOOL and BBB! 😭😭😭✨

I'm so thankful for modders",1478069175407058954,2022-01-03 18:22:07+00:00,3,zefrineTTV,Wisconsin♡zefrine.tv@gmail.com
100,"@Sen_JoeManchin @SenateGOP @SenateDens Support BBB. 
Support your Country if you’ve got any guts. https://t.co/zVlzP0LhK1",1478069072579420161,2022-01-03 18:21:42+00:00,0,LilaRoyBean1,
101,"@coldxman @ThackerX I think you should do more to push back on how your content is used, whether you mean it to be or not. The things you claim you want (safer neighborhoods, better schools), these things are LITERALLY only supported in the Democratic party in actual policy. IN THE #BBB RIGHT NOW.",1478069071828692994,2022-01-03 18:21:42+00:00,0,philly_bernie,"Philadelphia, PA"
102,"Compared with climate inaction, Build Back Better is  cheap!
Manchin cited the “staggering debt of more than $29 trillion” that the nation already faces. Climate experts warn that failure to address the climate crisis will come at an even higher price.
https://t.co/rvbrjQ0lag",1478069049213042695,2022-01-03 18:21:37+00:00,0,thedrumwalker,United States
103,The goal of @JoeBiden and the Democrats is the total breakdown of America as we know it. Tear it down and build it back in their image. That  is why they call his bill build back better,1478069032515477515,2022-01-03 18:21:33+00:00,39,MarkYoungTruth,"Detroit, MI, Tampa, FL"
104,@marceelias He also said they’d vote on BBB before leaving for Christmas vacation- oh me of little faith! Debate and consider doesn’t mean they’ll vote on it. I’m losing faith in seeing major protections in voting rights. There should be universal mail in voting if voting is an equal right.,1478068963909197829,2022-01-03 18:21:16+00:00,0,Lee6CatCrazy,"Johnson City, TN"
105,@NewJeffCT @RidOfGOP @JakeSherman @SenSchumer I don't like Schumer. He is a weak leader who can't control his caucus. Why don't you respond to the failures I keep pointing out only change the metric. Judges are important but not as important as getting the Biden agenda passed which he can't. Talk about BBB,1478068963481460744,2022-01-03 18:21:16+00:00,0,stallfortime,OHIO
106,"@HardballChris Stay in hibernation Chris. Good for you &amp; even better for America. Brandon, BBB &amp; Biden may be polling low, but the specifics of the bill are hands-down popular across the board. Oh wait, you can be a partial replacement for Chris Wallace at Fox.",1478068916538597378,2022-01-03 18:21:05+00:00,0,GymLikes2Watch,
107,"@Jahboi_Issa_BBB When it comes to recent Toei, manga is always better",1478068913128804354,2022-01-03 18:21:04+00:00,0,MouthSteam,
108,"Democrats need to deal with the stark reality that Joe Manchin the Democrat,  represents West Virginia.....A majority Republican state of politicians. Do you think Joe will commit political suicide for Joe Biden? 🤔

https://t.co/ZLOK0P8OwU",1478068810179514368,2022-01-03 18:20:40+00:00,0,GlennMcArdle2,
109,"My thoughts are running wild. It’s not about Covid. They’re coming after us! Great Reset, Build Back Better! Pushing the vax, passports, denying our rights to live our lives and care for our family. #MassPsychosis this Covid narrative will change our lives. HELP",1478068793972772867,2022-01-03 18:20:36+00:00,2,CRNBfm, Ontario
110,"@JakeSherman @SenSchumer BBB is dead, so TAKE DIVERSION. PIVOT. 🤡🤡🤡",1478068773101969409,2022-01-03 18:20:31+00:00,0,PandaGosh,
111,@Sen_JoeManchin How about starting the new year by eliminating the filibuster to protect voting rights for every American.  How about getting the BBB bill approved in the Senate. How about protecting Americans from terriorists &amp; insurrectionists.,1478068743221788674,2022-01-03 18:20:24+00:00,0,arubio1000,
112,Manchin Is Open to Revisiting Biden's Agenda Without the CTC: Report https://t.co/E7wvGpum45  Not all states are like West Virginia some states will really need that for the children instead of parents drug addiction,1478068742865227781,2022-01-03 18:20:24+00:00,0,toby012021,
113,Add an adult tax credit along with the child tax credit in the build back better bill. Poor child free adults shouldn’t have to suffer needlessly in poverty. We need help too.,1478068730152239106,2022-01-03 18:20:21+00:00,0,nerdy_reads,
114,"BBB stands for the Biden administration’s policy in action:  Blame, Beach, Basement.",1478068710413938698,2022-01-03 18:20:16+00:00,0,mblakemore,"Atlanta, GA"
115,Niggas stay askih me to have a baby and I’m not on that at all.,1478068706932633600,2022-01-03 18:20:15+00:00,0,brand_bbb,
116,"By ditching landmark climate legislation, America makes the world unsafe. America ranks second behind China as the worst polluter. Add the U.S. Military’s worldwide contribution to America’s climate change numbers and the US is number one by a mile.
https://t.co/30tuJ5cqap",1478068705070305281,2022-01-03 18:20:15+00:00,0,thedrumwalker,United States
117,"By ditching landmark climate legislation, America makes the world unsafe. America ranks second behind China as the worst polluter. Add the U.S. Military’s worldwide contribution to America’s climate change numbers and the US is number one by a mile.
https://t.co/30tuJ5cqap",1478068674779041794,2022-01-03 18:20:07+00:00,0,thedrumwalker,United States
118,@Alixesxx @xxxbellapink @onlyfansnewbs Inbox for messages and answers please bbb,1478068665400528897,2022-01-03 18:20:05+00:00,0,Promoti99931140,
119,"By ditching landmark climate legislation, America makes the world unsafe. America ranks second behind China as the worst polluter. Add the U.S. Military’s worldwide contribution to America’s climate change numbers and the US is number one by a mile.
https://t.co/30tuJ5cqap",1478068641904185346,2022-01-03 18:20:00+00:00,0,thedrumwalker,United States
120,My best guess at this point is that some version of BBB will pass but it will be smaller and less ambitious than the outline Manchin said he’d support last summer. https://t.co/hSVhxNRMRv,1478068628582907905,2022-01-03 18:19:56+00:00,0,atrembath,"Oakland, CA"
121,https://t.co/TEk9JmK7H0 I can't believe that the Child Tax Credit is the one point that @Sen_JoeManchin is stuck on. What about hiring 87K Agents for the #IRS to SPY on Americans bank accounts? What about the $5 Trillion Dollar cost? What about student loans? Students should pay.,1478068566884814852,2022-01-03 18:19:42+00:00,0,MaryMacElveen,
122,@Sen_JoeManchin Don't be a sell-out and vote for BBB or anything for Schumer or Biden or Pelosi https://t.co/HfV6BOwX7y,1478068556562669569,2022-01-03 18:19:39+00:00,0,RobertHarvell1,"somerville,al."
123,https://t.co/aE59Gk0y6q  More incentives for rural economy and distressed parts of the country.  Invest in America NOW. #BuildBackBetter #BBB #BBB22 #GOP #country #state #president #congress #Opinion @senateDems #USA #Americans #America #Democrats #news #politics #politicians,1478068554079641602,2022-01-03 18:19:39+00:00,1,taufiqueswiss,washington DC
124,"@realRick_AUS @burrosavic It's about breaking our economy to bring on the ""Great Reset"". Labour see themselves as the ideal Woke mob for marshalling in this Totalitarian regime. They are to ""build back better"" crowd what the useful idiots were to get Lenin into power then to be dumped by their use by date",1478068537776226305,2022-01-03 18:19:35+00:00,0,vkgavg,Australia  -  NSW
125,Count down to close of nominations for this years #reconciliation Awards-Know any person/group that is worthy of this recognition-who has made a positive difference to make things better in this world? Nominate until Jan 15 @bcachievement @LGJanetAustin https://t.co/XtJqEE1bSm,1478068488816103427,2022-01-03 18:19:23+00:00,0,kekinusuqs,"Port Alberni and Victoria, BC"
126,😭😭😭 I def threw a plenty of drinks in a nigga face. Pussy hoe wassup,1478068444515950605,2022-01-03 18:19:13+00:00,0,brand_bbb,
127,"@NewJeffCT @RidOfGOP @JakeSherman @SenSchumer Meant to type Warren and the corrected version is up. Three Scotus seats 224 judges and a massive tax cut for the rich. That's all they were after. We lost most of BBB. Piss poor leadership. Klobuchar,Warren, Schiff literally anyone would have been better.",1478068393848750085,2022-01-03 18:19:00+00:00,0,stallfortime,OHIO
128,@Jim_Jordan Yup they are still pushing for the BBB bullshit!! Crazy. They still don’t get it - come on man!,1478068389910233089,2022-01-03 18:18:59+00:00,0,Dianer57185874,
129,"Why not support the plan, esp the tax credit? Most of his voters need it.
New year, same demands: Joe Manchin will consider supporting Biden's agenda if monthly child tax credits get an income limit — or are removed altogether https://t.co/6hF4Tdqzk2 via @businessinsider",1478068381609865231,2022-01-03 18:18:58+00:00,0,AMPRO4ALL,
130,"Corporate donors gave to Manchin before announcement he wouldn't support Build Back Better: REPORT
https://t.co/Xny2y0vl9R",1478068368804564995,2022-01-03 18:18:54+00:00,0,thedrumwalker,United States
131,"@jr_desert @RepJayapal Hey, like I said, I'm with you on pointing out that her weak leadership and gullibility in believing the lies of the Joes (Biden and Manchin) killed BBB, but I'm pretty sure she means well. She's just an incompetent negotiator who doesn't know what leverage is.",1478068364392153092,2022-01-03 18:18:53+00:00,0,VikingHippie82,
132,"Opinion: Should one millionaire senator really be able to send millions of children back into poverty? | There’s a real human cost to Manchin’s threat to kill the Build Back Better bill
https://t.co/bEcHxN4lfY",1478068297216184322,2022-01-03 18:18:37+00:00,0,thedrumwalker,United States
133,"Opinion: Should one millionaire senator really be able to send millions of children back into poverty? | There’s a real human cost to Manchin’s threat to kill the Build Back Better bill
https://t.co/bEcHxN4lfY",1478068269156286466,2022-01-03 18:18:31+00:00,0,thedrumwalker,United States
134,"Tbh, i like ""Loser"" song &amp; MV more than BBB and FXXK IT. I fell in love with this song instantly after the song started. https://t.co/FNKq2kBHW4",1478068228278538240,2022-01-03 18:18:21+00:00,0,tttoptier131kon,somewhere
135,"Opinion: Should one millionaire senator really be able to send millions of children back into poverty? | There’s a real human cost to Manchin’s threat to kill the Build Back Better bill
https://t.co/bEcHxN4lfY",1478068217583214592,2022-01-03 18:18:18+00:00,0,thedrumwalker,United States
136,"@PramilaJayapal Build back better, brought to you by people who have never worked a day in their lives.",1478068131989970948,2022-01-03 18:17:58+00:00,1,MagicKrakening,Wall Street
137,Fuck covid,1478068121344774147,2022-01-03 18:17:55+00:00,0,bicks_bbb,Watching the lakers
138,@kyrstensinema How about starting the new year by eliminating the filibuster to protect voting rights for every American.  How about getting the BBB bill approved in the Senate.,1478068111723085827,2022-01-03 18:17:53+00:00,0,arubio1000,
139,"Now that we're a few days into a new year, remember this: If you're disappointed in your mistakes and transgressions from last year, then if you don't reconcile &amp; make amends, you'll get a lovely repeat of 2021. You can't just ignore and try to erase your past. #reconciliation",1478068105461043201,2022-01-03 18:17:52+00:00,3,culvey,Los Angeles Area
140,"Manchin shuts down Build Back Better plan. RIP recovery; HELLO crash
https://t.co/yj1Jn84aEa",1478068104085356548,2022-01-03 18:17:51+00:00,0,thedrumwalker,United States
141,@kwelkernbc Dems @DNC @harrisonjaime Begin your campaign in W. VA. Take it to the people what they have lost already with Manchin scalling back the 10 yr. 6.7 T BBB plan. If you want my money. Put it in the people not Manchin. NO FUNDS FOR RE ELECTION TO HIM unless it's WV FUNDS!,1478068082161688579,2022-01-03 18:17:46+00:00,0,Libradebbie,MD
142,"@RepJayapal Everyone deserves help, not just those who biologically reproduce. Send another round of stimulus checks.

Also, thanks for tossing your leverage for BBB in the rubbish bin because you foolishly trusted Manchin.",1478068062741884928,2022-01-03 18:17:41+00:00,1,Ladlien,
143,"Biden's Build Back Better plan, but it's just me trying make a down payment on a new burn barrel with stolen Camel Cash",1478068061760598018,2022-01-03 18:17:41+00:00,0,shatinmahhat,riding the ban wagon
144,"Manchin shuts down Build Back Better plan. RIP recovery; HELLO crash
https://t.co/yj1Jn84aEa",1478068061727080449,2022-01-03 18:17:41+00:00,0,thedrumwalker,United States
145,Update @bbb_us  #BlackLivesMatter #BlackTwitter #BlackTechTwitter got email from Cristee Mihal saying address is 718 State S St. Clark Summit PA 11411. Please study photo. Not the same #Metoo #Metoomovement #MeTooTheatre . Cristee Mihal doesn't even address Merrick Whitney asking https://t.co/Nef0gE2ez5,1478068017502339075,2022-01-03 18:17:31+00:00,0,Sohlau_Destine,
146,"Manchin shuts down Build Back Better plan. RIP recovery; HELLO crash
https://t.co/yj1Jn84aEa",1478068004583886854,2022-01-03 18:17:28+00:00,0,thedrumwalker,United States
147,"@megbasham ""to design a community project aimed at racial reconciliation"" this is going woke? you are against this? wow.",1478067966763798528,2022-01-03 18:17:19+00:00,0,Revolutionteach,New Hampshire
148,@SenatorHassan Please help Americans by voting No to the BBB! Help stop the illegal drugs coming across our borders and help our terrible economy.,1478067965811638277,2022-01-03 18:17:18+00:00,0,wendysi81857317,
149,"Energy and environment issues to watch in all 12 annual appropriations bills as the Feb. 18 funding expiration date looms large.

https://t.co/rVhR0992jd",1478067920852946951,2022-01-03 18:17:08+00:00,0,EENewsUpdates,"DC, NYC, ATL, STL, TEX & CA"
150,"Absolutely Mr. President!And, we back your BBB 
Initiatives for the betterment of🇺🇸💙
We'll be working for you, BIGBLUE, in: ""2022""! 💙🇺🇸💙👍 https://t.co/NlqszT7Pae",1478067916377632771,2022-01-03 18:17:07+00:00,0,ShelbyT28063543,"Chicago, IL 🎶😷🙏💞🎓💙🌱🇺🇸"
151,"@ElieNYC Not since the Democratic party got in power. Not shocked or disappointed anymore. We have to hold the DEMS accountable like we held the GOP accountable - we are still in a pandemic and all I hear from the DEMS and #Biden is build back better, we added jobs and let's shorten your",1478067885797003266,2022-01-03 18:16:59+00:00,0,sista_nah,Wakanda
152,@o_mealia @MPFIED @mpg5454 How does BBB fall short of that in your view?,1478067848882925571,2022-01-03 18:16:51+00:00,0,ClydeBarrow5565,United States
153,@SenSchumer Nothing is free! Your BBB is insanity on steroids! Look at NYC! Why don’t you tell the truth that (D) run cities are out of control! Americans are also fed up with mask and vax mandates! God forgive you! 🙏,1478067836945899529,2022-01-03 18:16:48+00:00,0,Janett745,
154,@mRNAdisrupts Looks like $ions is making progress on the BBB front! https://t.co/pRgNCLWXNC,1478067762777890817,2022-01-03 18:16:30+00:00,0,auditor112017,
155,"@ChadNotChud If the pledge were about marginal effective rates, half of BBB would be a violation. Including full refundability, including the current phase-out of the new credit at $150k, including the child care program, and so on.",1478067735477338114,2022-01-03 18:16:23+00:00,0,MarcGoldwein,"Washington, DC"
156,"#BuildBackBetter Plan can help deliver the 'Sustainable Valley'. The BBBA would multiply the number of good-paying jobs created in Arizona's leading #electricvehicle, #solar, and other #cleanenergy industries &gt; https://t.co/BhG7pYqcD1 (via @GorrillLindsay)",1478067676928888834,2022-01-03 18:16:10+00:00,0,SouthwestEE,"Boulder, CO"
157,@SenCortezMasto Please vote No to the BBB! We need someone to stand up for our economy,1478067567524823047,2022-01-03 18:15:43+00:00,0,wendysi81857317,
158,"@RepLizCheney I agree with you! So tell me why you keep voting with the Republicans on issues against voting rights, BBB and other social issues???",1478067547744444416,2022-01-03 18:15:39+00:00,0,gloriagottlieb2,"Pennsylvania, USA"
159,Home care is a lifeline for people with disabilities. Demise of Build Back Better means fewer will receive it. https://t.co/EdLyE2HMHU via @ncpolicywatch,1478067465703899142,2022-01-03 18:15:19+00:00,0,pots10,
160,"@Blueishparadigm @WSakura6 @Snowdemoman @Taylorgang748 Oh, don't worry, there's never going to be reconciliation.
On that front, he's 1-for-1 on the ""Beg for forgiveness and then call them a pedo"" pipeline.

The most he can hope to do is tell the truth one day.",1478067448058454022,2022-01-03 18:15:15+00:00,0,Dane_Archetype,"Hovedstaden, Danmark"
161,"Rep. Pramila Jayapal (D-WA-7) (next election 2022): “This is totally unacceptable. 

The Senate MUST act quickly to pass the Build Back Better Act and restore the Child Tax Credit for millions of families who are coun...” https://t.co/AKyOoBuauQ https://t.co/S5TYnVHOw2",1478067431453171712,2022-01-03 18:15:11+00:00,0,FeedCongress,"Atlanta, GA"
162,FMI partner works for reconciliation between Kenyan tribes https://t.co/22U9ncmXBr #pray #prayer #prayfortheworld #PrayerWorks #Praywithoutceasing #prayerwarriors https://t.co/Ik6ICyyjD0,1478067426986283010,2022-01-03 18:15:10+00:00,0,WMP_USA,"New Paris, IN, USA"
163,"Joe Manchin's coal ties are worse than we thought. The lone Democratic holdout on Build Back Better has ASTONISHING CONFLICTS OF INTEREST! The higher your utility bills are, the more money he makes. That's one conflict! WAKE UP WV
https://t.co/0jyjAiJz5r",1478067420367622150,2022-01-03 18:15:08+00:00,0,thedrumwalker,United States
164,"Dems don't have the votes to pass voting rights or BBB or anything else, for that matter!",1478067408447291393,2022-01-03 18:15:05+00:00,0,LindaF54743391,
165,Probably gonna just record my cooking and good eats,1478067400742518787,2022-01-03 18:15:04+00:00,0,brand_bbb,
166,@SenMarkKelly Please vote No to the BBB! Help Americans get out of this horrible economy,1478067394102845447,2022-01-03 18:15:02+00:00,0,wendysi81857317,
167,"This is totally unacceptable. 

The Senate MUST act quickly to pass the Build Back Better Act and restore the Child Tax Credit for millions of families who are counting on it. The pandemic isn’t over — the relief to withstand it shouldn’t stop.
https://t.co/Jq8A1jagH3",1478067384296476676,2022-01-03 18:15:00+00:00,155,RepJayapal,"Seattle, WA"
168,@Est19661 build back better …666,1478067324657745922,2022-01-03 18:14:46+00:00,0,Lorrain83517492,
169,"“It has been said trump almost single-handedly killed Americans. MSNBC Chris Hayes called for  truth-and-reconciliation-commission-type inquiry how the former president “willfully got hundreds of thousands of people killed.” Willfully! During 2020 presidential debates,",1478067260887650315,2022-01-03 18:14:30+00:00,0,TurkishPolicy,Istanbul
170,"@cidonnelly1 @Shiny_________ @A_DavidLogan @sanitycheck99 @infamousclark 1. That’s not name calling, I was describing your perspective as delusional, which it is. 
2. BBB has been publicly shelved. Manchin went on Fox News and buried it. 
3. Friendship doesn’t matter to Manchin, $ does
4. Bernie is the reason it exists in the first place.",1478067257322491907,2022-01-03 18:14:29+00:00,0,MadLib55X,
